query_id	corpus_id	score
q81673f24	d813b8ffa	1
q81673f24	d813b9086	1
q816dc54c	d816dc65a	1
q816dc54c	d816dc6dc	1
q816dc54c	d816dc7f4	1
q816dc54c	d816dc86c	1
q81719e24	d811d0e9a	1
q81719e24	d811d0ef4	1
q81719e24	d811d1048	1
q817a53d4	d811fbece	1
q817a53d4	d811fbf64	1
q817a53d4	d811fbfc8	1
q817a53d4	d811fc02c	1
q817d44ae	d817d4602	1
q817d44ae	d817d4666	1
q817d44ae	d817d472e	1
q817d44ae	d817d47ce	1
q817d44ae	d817d4832	1
q8184fb22	d8184fc8a	1
q8184fb22	d8184fd02	1
q8184fb22	d8184fdfc	1
q8184fb22	d8184fece	1
q8185ca48	d8185cb56	1
q8185ca48	d8185cc32	1
q8185ca48	d8185ccc8	1
q8185ca48	d8185cd2c	1
q818bcaa6	d818bcbdc	1
q818bcaa6	d818bcc4a	1
q818bcaa6	d818bcd08	1
q818bcaa6	d818bcd58	1
q818fa568	d818fa748	1
q818fa568	d818fa7ca	1
q818fa568	d818fa8b0	1
q8190fe5e	d8190ffb2	1
q8190fe5e	d8191002a	1
q8190fe5e	d819100c0	1
q8193210c	d8187d63a	1
q8193210c	d8187d6b2	1
q8193210c	d8187d720	1
q8193210c	d8187d770	1
q8193210c	d8187d7d4	1
q8194e6b8	d8194e7e4	1
q8194e6b8	d8194e8a2	1
q8194e6b8	d8194e91a	1
q8196f2c8	d8196f3f4	1
q8196f2c8	d8196f46c	1
q8196f2c8	d8196f4da	1
q8198bd92	d8198beaa	1
q8198bd92	d8198bf04	1
q8198bd92	d8198bf9a	1
q819acb82	d815dd812	1
q819acb82	d815dd894	1
q819acb82	d815dd8ee	1
q819acb82	d815dd970	1
q819acb82	d815dd9fc	1
q819acb82	d815dda4c	1
q819acb82	d815dda9c	1
q819acb82	d815ddb0a	1
q81a371f6	d8196f3f4	1
q81a371f6	d8196f46c	1
q81a371f6	d8196f4da	1
q81a42bd2	d81589514	1
q81a42bd2	d815895aa	1
q81a42bd2	d81589636	1
q81a42bd2	d81589686	1
q81a5d414	d81a5d586	1
q81a5d414	d81a5d608	1
q81a5d414	d81a5d66c	1
q81a5d414	d81a5d6d0	1
q81ac2d50	d818fa748	1
q81ac2d50	d818fa7ca	1
q81ac2d50	d818fa8b0	1
q81b04e76	d815cd0fc	1
q81b04e76	d815cd192	1
q81b04e76	d815cd1ec	1
q81b04e76	d815cd25a	1
q81baf628	d81baf7b8	1
q81baf628	d81baf876	1
q81baf628	d81baf8ee	1
q81baf628	d81baf98e	1
q81c45934	d8177a896	1
q81c45934	d8177a94a	1
q81c45934	d8177a9b8	1
q81c45934	d8177aa1c	1
q81c45934	d8177aa80	1
q81c45934	d8177aaf8	1
q81c5a8c0	d81bc4b18	1
q81c5a8c0	d81bc4b9a	1
q81c5a8c0	d81bc4c58	1
q81c5a8c0	d81bc4cbc	1
q81cb3060	d8140c1d2	1
q81cb3060	d8140c22c	1
q81cb3060	d8140c286	1
q81cb3060	d8140c2d6	1
q81cb3060	d8140c344	1
q81d04c30	d81d04d0c	1
q81d04c30	d81d04d98	1
q81d04c30	d81d04de8	1
q81d04c30	d81d04e60	1
q81d04c30	d81d04eb0	1
q81d3a056	d81d3a290	1
q81d4df20	d81d4e07e	1
q81d4df20	d81d4e114	1
q81d4df20	d81d4e164	1
q81d4df20	d81d4e1aa	1
q81d4df20	d81d4e1fa	1
q81d4df20	d81d4e236	1
q81dd8de6	d8196f3f4	1
q81dd8de6	d8196f46c	1
q81dd8de6	d8196f4da	1
q81dec7ec	d81dec9c2	1
q81dec7ec	d81decaa8	1
q81dec7ec	d81decb02	1
q81dec7ec	d81decb70	1
q81dec7ec	d81decc1a	1
q81dec7ec	d81decc88	1
q81dfb1fc	d81dfb328	1
q81dfb1fc	d81dfb3aa	1
q81dfb1fc	d81dfb4d6	1
q81e13324	d818bcbdc	1
q81e13324	d818bcc4a	1
q81e13324	d818bcd08	1
q81e13324	d818bcd58	1
q81e2083a	d814d931c	1
q81e2083a	d814d93bc	1
q81e2083a	d814d940c	1
q81e2083a	d814d947a	1
q81e4f9be	d81e4fb4e	1
q81e4f9be	d81e4fc3e	1
q81e4f9be	d81e4fc98	1
q81e4f9be	d81e4fd60	1
q81e74066	d81e74174	1
q81e74066	d81e741ce	1
q81e74066	d81e74232	1
q81e99668	d81ca2c74	1
q81e99668	d81ca2cec	1
q81e99668	d81ca2d96	1
q81f01e20	d81f01f6a	1
q81f01e20	d81f02028	1
q81f01e20	d81f020dc	1
q81f4001c	d81f40134	1
q81f4001c	d81f4017a	1
q81f4001c	d81f401c0	1
q81f4001c	d81f402d8	1
q81f4001c	d81f4036e	1
q81f4d938	d8115194c	1
q81f4d938	d811519d8	1
q81f4d938	d81151a82	1
q81f5dc5c	d8126cf70	1
q81f5dc5c	d8126cfd4	1
q81f5dc5c	d8126d038	1
q81f5dc5c	d8126d092	1
q81f5dc5c	d8126d164	1
q81f5dc5c	d8126d1c8	1
q81f9f8be	d81907006	1
q81f9f8be	d819070a6	1
q81f9f8be	d819070f6	1
q81f9f8be	d81907196	1
q81fc8034	d80f34c5e	1
q81fc8034	d80f34cfe	1
q81fc8034	d80f34d62	1
q81fc8034	d80f34dda	1
q81fc8034	d80f34e2a	1
q81fd9366	d817f6306	1
q81fd9366	d817f6360	1
q81fd9366	d817f63ce	1
q81fd9366	d817f6414	1
q81fd9366	d817f648c	1
q81ffb65a	d81ffb9e8	1
q81ffb65a	d81ffbb3c	1
q8202f964	d8202fac2	1
q8202f964	d8202fb30	1
q8202f964	d8202fb8a	1
q8202f964	d8202fc16	1
q8202f964	d8202fc70	1
q8202f964	d8202fce8	1
q8202f964	d8202fd42	1
q8202f964	d8202fdb0	1
q82080364	d82080486	1
q82080364	d820804e0	1
q82080364	d82080530	1
q82080364	d82080594	1
q82080364	d82080602	1
q82080364	d82080652	1
q820c112a	d81139356	1
q820c112a	d811393e2	1
q820c112a	d81139478	1
q820c112a	d811394dc	1
q821b69a4	d814f5850	1
q821b69a4	d814f5940	1
q821b69a4	d814f5a26	1
q821b69a4	d814f5ab2	1
q821eb91a	d821eba82	1
q821eb91a	d821ebb40	1
q821eb91a	d821ebc62	1
q822237e8	d82223914	1
q822237e8	d82223978	1
q822237e8	d82223a22	1
q822237e8	d82223a9a	1
q822237e8	d82223aea	1
q822237e8	d82223b3a	1
q822237e8	d82223b9e	1
q822677ea	d82267a42	1
q822677ea	d82267aec	1
q822677ea	d82267b64	1
q822d5cfe	d8199c8b8	1
q822d5cfe	d8199c930	1
q822d5cfe	d8199c9bc	1
q822d5cfe	d8199ca70	1
q822d5cfe	d8199caca	1
q82384b82	d82384cae	1
q82384b82	d82384d26	1
q82384b82	d82384dda	1
q82384b82	d82384e3e	1
q82384b82	d82384ec0	1
q8239f9dc	d8239fb62	1
q8239f9dc	d8239fbee	1
q8239f9dc	d8239fc98	1
q823e98ca	d823e99a6	1
q823e98ca	d823e9a3c	1
q823e98ca	d823e9b0e	1
q82432d04	d817d4602	1
q82432d04	d817d4666	1
q82432d04	d817d472e	1
q82432d04	d817d47ce	1
q82432d04	d817d4832	1
q82441796	d824418cc	1
q82441796	d82441930	1
q82441796	d82441980	1
q82441796	d824419da	1
q82441796	d82441a20	1
q82441796	d82441ab6	1
q82441796	d82441b10	1
q82441796	d82441b60	1
q82441796	d82441bba	1
q82441796	d82441bf6	1
q82441796	d82441c32	1
q82441796	d82441c8c	1
q82441796	d82441d18	1
q8245c302	d82223914	1
q8245c302	d82223978	1
q8245c302	d82223a22	1
q8245c302	d82223a9a	1
q8245c302	d82223aea	1
q8245c302	d82223b3a	1
q8245c302	d82223b9e	1
q824af32c	d817d4602	1
q824af32c	d817d4666	1
q824af32c	d817d472e	1
q824af32c	d817d47ce	1
q824af32c	d817d4832	1
q824b7c3e	d824b7d7e	1
q824b7c3e	d824b7e00	1
q824b7c3e	d824b7e64	1
q824b7c3e	d824b7ec8	1
q824b7c3e	d824b7f4a	1
q824b7c3e	d824b7f9a	1
q825216e8	d8202fac2	1
q825216e8	d8202fb30	1
q825216e8	d8202fb8a	1
q825216e8	d8202fc16	1
q825216e8	d8202fc70	1
q825216e8	d8202fce8	1
q825216e8	d8202fd42	1
q825216e8	d8202fdb0	1
q8258ff9e	d825900ac	1
q8258ff9e	d82590106	1
q8258ff9e	d825901a6	1
q8258ff9e	d8259020a	1
q8258ff9e	d8259025a	1
q8258ff9e	d825902a0	1
q8259f1ba	d8259f282	1
q8259f1ba	d8259f318	1
q8259f1ba	d8259f35e	1
q8259f1ba	d8259f3ea	1
q8259f1ba	d8259f430	1
q8259f1ba	d8259f480	1
q8259f1ba	d8259f4bc	1
q8259f1ba	d8259f4ee	1
q825e6902	d825e6a42	1
q825e6902	d825e6b32	1
q825e6902	d825e6b96	1
q825e6902	d825e6c7c	1
q825f6758	d81520f6e	1
q825f6758	d81521004	1
q825f6758	d8152104a	1
q825f6758	d815210b8	1
q825f6758	d8152111c	1
q825f6758	d81521180	1
q826322e4	d82375092	1
q826322e4	d8237510a	1
q826322e4	d823751e6	1
q826322e4	d82375240	1
q826ed10c	d81aa1b0a	1
q826ed10c	d81aa1ba0	1
q82715706	d82715832	1
q82715706	d827158d2	1
q82715706	d82715972	1
q82787914	d82787a22	1
q82787914	d82787a7c	1
q82787914	d82787ad6	1
q82787914	d82787b30	1
q827cc5dc	d827cc6a4	1
q827cc5dc	d827cc708	1
q827cc5dc	d827cc76c	1
q827f3af6	d827f3c0e	1
q827f3af6	d827f3c7c	1
q827f3af6	d827f3cd6	1
q827f3af6	d827f3d12	1
q827f3af6	d827f3d58	1
q827f3af6	d827f3da8	1
q827f3af6	d827f3dee	1
q827f3af6	d827f3e34	1
q82806e08	d81dec9c2	1
q82806e08	d81decaa8	1
q82806e08	d81decb02	1
q82806e08	d81decb70	1
q82806e08	d81decc1a	1
q82806e08	d81decc88	1
q82815ed0	d8186bf20	1
q82815ed0	d8186bf98	1
q82815ed0	d8186c024	1
q82824750	d815f4896	1
q82824750	d815f4936	1
q82824750	d815f4a3a	1
q82864972	d817f6306	1
q82864972	d817f6360	1
q82864972	d817f63ce	1
q82864972	d817f6414	1
q82864972	d817f648c	1
q828823aa	d8140c1d2	1
q828823aa	d8140c22c	1
q828823aa	d8140c286	1
q828823aa	d8140c2d6	1
q828823aa	d8140c344	1
q828ca970	d828caa88	1
q828ca970	d828caaf6	1
q828ca970	d828cab46	1
q828ca970	d828cab8c	1
q8290c910	d82384cae	1
q8290c910	d82384d26	1
q8290c910	d82384dda	1
q8290c910	d82384e3e	1
q8290c910	d82384ec0	1
q8293450a	d811438e2	1
q8293450a	d8114396e	1
q8293450a	d811439c8	1
q8293450a	d81143a0e	1
q8293450a	d81143a4a	1
q8293450a	d81143aae	1
q8293450a	d81143afe	1
q8293450a	d81143b4e	1
q82954f30	d8204fbba	1
q82954f30	d8204fcf0	1
q82954f30	d8204fd4a	1
q82954f30	d8204fdae	1
q82954f30	d8204fe08	1
q82954f30	d8204fe4e	1
q82954f30	d8204fea8	1
q82954f30	d8204ff2a	1
q829bcdd8	d81ffb9e8	1
q829bcdd8	d81ffbb3c	1
q829ed85c	d829ed99c	1
q829ed85c	d829eda8c	1
q829ed85c	d829edae6	1
q82a3a3f0	d82a3a51c	1
q82a3a3f0	d82a3a576	1
q82a3a3f0	d82a3a666	1
q82a8646c	d824418cc	1
q82a8646c	d82441930	1
q82a8646c	d82441980	1
q82a8646c	d824419da	1
q82a8646c	d82441a20	1
q82a8646c	d82441ab6	1
q82a8646c	d82441b10	1
q82a8646c	d82441b60	1
q82a8646c	d82441bba	1
q82a8646c	d82441bf6	1
q82a8646c	d82441c32	1
q82a8646c	d82441c8c	1
q82a8646c	d82441d18	1
q82aee3be	d82aee5bc	1
q82aee3be	d82aee67a	1
q82aee3be	d82aee6fc	1
q82b17a0c	d82aee5bc	1
q82b17a0c	d82aee67a	1
q82b17a0c	d82aee6fc	1
q82b95e3e	d81ffb9e8	1
q82b95e3e	d81ffbb3c	1
q82c8673a	d815f4896	1
q82c8673a	d815f4936	1
q82c8673a	d815f4a3a	1
q82c9a85c	d81c09164	1
q82c9a85c	d81c091dc	1
q82c9a85c	d81c09236	1
q82c9a85c	d81c092ae	1
q82cb6124	d80ee262a	1
q82cb6124	d80ee26ca	1
q82cb6124	d80ee2724	1
q82cb6124	d80ee27b0	1
q82cb6124	d80ee281e	1
q82cb6124	d80ee2864	1
q82cb6124	d80ee28b4	1
q82cb6124	d80ee2918	1
q82d4c6ec	d81a04e72	1
q82d4c6ec	d81a04f30	1
q82d4c6ec	d81a04f9e	1
q82d4c6ec	d81a04fe4	1
q82dd3fa2	d8190ffb2	1
q82dd3fa2	d8191002a	1
q82dd3fa2	d819100c0	1
q82e2ab22	d8193ebe6	1
q82e2ab22	d8193ec72	1
q82e2ab22	d8193ecc2	1
q8308c00a	d8240078c	1
q8308c00a	d82400886	1
q8308c00a	d82400930	1
q8309ecd2	d813cd1d0	1
q8309ecd2	d813cd23e	1
q8309ecd2	d813cd298	1
q8309ecd2	d813cd306	1
q8309ecd2	d813cd34c	1
q8309ecd2	d813cd3f6	1
q830ab982	d81907006	1
q830ab982	d819070a6	1
q830ab982	d819070f6	1
q830ab982	d81907196	1
q830dae8a	d81447a3e	1
q830dae8a	d81447ac0	1
q830dae8a	d81447b6a	1
q830dae8a	d81447bb0	1
q830dae8a	d81447c00	1
q830dae8a	d81447c5a	1
q830e4cb4	d830e4e3a	1
q830e4cb4	d830e4e9e	1
q830e4cb4	d830e4f70	1
q830e4cb4	d830e507e	1
q83133436	d82384cae	1
q83133436	d82384d26	1
q83133436	d82384dda	1
q83133436	d82384e3e	1
q83133436	d82384ec0	1
q83141e00	d8193ebe6	1
q83141e00	d8193ec72	1
q83141e00	d8193ecc2	1
q8314b324	d816caa4a	1
q8314b324	d816cab26	1
q8314b324	d816cabc6	1
q8314b324	d816cac7a	1
q831648ba	d8192290a	1
q831648ba	d8192296e	1
q831648ba	d819229aa	1
q831648ba	d81922a0e	1
q831648ba	d81922a68	1
q831648ba	d81922ae0	1
q831774ce	d830e4e3a	1
q831774ce	d830e4e9e	1
q831774ce	d830e4f70	1
q831774ce	d830e507e	1
q831886de	d8201b9b4	1
q831886de	d8201ba40	1
q831886de	d8201ba86	1
q831886de	d8201bb30	1
q831cc906	d8291a8da	1
q831cc906	d8291a948	1
q831cc906	d8291a9de	1
q831cc906	d8291aa56	1
q831cc906	d8291ab28	1
q831d73a6	d82604178	1
q831d73a6	d826041e6	1
q831d73a6	d82604236	1
q831d73a6	d82604286	1
q831d73a6	d826042f4	1
q831d73a6	d82604344	1
q831f9cee	d818188b6	1
q831f9cee	d8181896a	1
q831f9cee	d818189c4	1
q831f9cee	d81818a3c	1
q8321712c	d8126cf70	1
q8321712c	d8126cfd4	1
q8321712c	d8126d038	1
q8321712c	d8126d092	1
q8321712c	d8126d164	1
q8321712c	d8126d1c8	1
q8325cd44	d816bd994	1
q8325cd44	d816bda66	1
q8325cd44	d816bdaca	1
q8327a402	d8327a54c	1
q8327a402	d8327a5ce	1
q8327a402	d8327a646	1
q8327a402	d8327a68c	1
q8327a402	d8327a6d2	1
q8327a402	d8327a74a	1
q8327a402	d8327a81c	1
q832afed6	d81452196	1
q832afed6	d81452222	1
q832c4dfe	d813cd1d0	1
q832c4dfe	d813cd23e	1
q832c4dfe	d813cd298	1
q832c4dfe	d813cd306	1
q832c4dfe	d813cd34c	1
q832c4dfe	d813cd3f6	1
q832f46d0	d8184fc8a	1
q832f46d0	d8184fd02	1
q832f46d0	d8184fdfc	1
q832f46d0	d8184fece	1
q833247b8	d81635922	1
q833247b8	d8163599a	1
q833247b8	d816359f4	1
q833247b8	d81635a3a	1
q833247b8	d81635a8a	1
q83406528	d8135b170	1
q83406528	d8135b1de	1
q83406528	d8135b256	1
q83406528	d8135b2a6	1
q83462972	d81ee40c8	1
q83462972	d81ee4140	1
q83462972	d81ee4208	1
q83462972	d81ee4294	1
q83462972	d81ee42da	1
q83470c66	d80ee262a	1
q83470c66	d80ee26ca	1
q83470c66	d80ee2724	1
q83470c66	d80ee27b0	1
q83470c66	d80ee281e	1
q83470c66	d80ee2864	1
q83470c66	d80ee28b4	1
q83470c66	d80ee2918	1
q834c4d84	d834c4f3c	1
q834c4d84	d834c4fbe	1
q834c4d84	d834c5022	1
q834c4d84	d834c5072	1
q834c4d84	d834c5112	1
q834c4d84	d834c518a	1
q834c4d84	d834c520c	1
q834c4d84	d834c52b6	1
q835220e2	d8200a5b0	1
q835220e2	d8200a63c	1
q835220e2	d8200a704	1
q835220e2	d8200a768	1
q835220e2	d8200a7ae	1
q835220e2	d8200a7f4	1
q835220e2	d8200a83a	1
q835220e2	d8200a88a	1
q835220e2	d8200a948	1
q83554574	d82ba7170	1
q83554574	d82ba71d4	1
q83554574	d82ba7260	1
q83554574	d82ba7300	1
q83562c00	d83562dcc	1
q83562c00	d83562e76	1
q83562c00	d83562f2a	1
q83583c0c	d83583d10	1
q83583c0c	d83583df6	1
q835915aa	d83374362	1
q835915aa	d83374420	1
q835915aa	d83374498	1
q835a4894	d8232efe8	1
q835a4894	d8232f060	1
q835a4894	d8232f0ba	1
q835a4894	d8232f1aa	1
q835f8944	d8271c5ec	1
q835f8944	d8271c646	1
q835f8944	d8271c6aa	1
q835f8944	d8271c6e6	1
q835f8944	d8271c772	1
q83630e34	d810cc5e4	1
q83630e34	d810cc698	1
q83630e34	d810cc71a	1
q83630e34	d810cc76a	1
q83630e34	d810cc7ba	1
q83630e34	d810cc81e	1
q83630e34	d810cc896	1
q8364ba86	d8364bba8	1
q8364ba86	d8364bc66	1
q8364ba86	d8364bcd4	1
q836b9360	d81aa1b0a	1
q836b9360	d81aa1ba0	1
q836db4e2	d82581e94	1
q836db4e2	d82581ef8	1
q836db4e2	d82581f3e	1
q836db4e2	d82581f84	1
q836f2ebc	d833d3f60	1
q836f2ebc	d833d4000	1
q8372ab1e	d818a38e4	1
q8372ab1e	d818a3952	1
q8372ab1e	d818a3a10	1
q8372ab1e	d818a3a7e	1
q83789aba	d82ba7170	1
q83789aba	d82ba71d4	1
q83789aba	d82ba7260	1
q83789aba	d82ba7300	1
q837b54d0	d813b8dac	1
q837b54d0	d813b8e42	1
q837b54d0	d813b8eb0	1
q837b54d0	d813b8f00	1
q837b54d0	d813b8f64	1
q837b54d0	d813b8ffa	1
q837b54d0	d813b9086	1
q8380395a	d834276b0	1
q8380395a	d834278f4	1
q8380395a	d83427a02	1
q8380395a	d83427aa2	1
q83818904	d8202fac2	1
q83818904	d8202fb30	1
q83818904	d8202fb8a	1
q83818904	d8202fc16	1
q83818904	d8202fc70	1
q83818904	d8202fce8	1
q83818904	d8202fd42	1
q83818904	d8202fdb0	1
q83880a04	d82a77ab6	1
q83880a04	d82a77b38	1
q838a16dc	d81694f62	1
q838a16dc	d81695034	1
q838c551e	d812ed3be	1
q838c551e	d812ed40e	1
q838c551e	d812ed486	1
q838c551e	d812ed4e0	1
q838c551e	d812ed51c	1
q838c551e	d812ed580	1
q838c551e	d812ed62a	1
q838c551e	d812ed666	1
q838c551e	d812ed6a2	1
q838e3f14	d838e404a	1
q838e3f14	d838e414e	1
q838f1d1c	d838f1e52	1
q838f1d1c	d838f1eca	1
q838f1d1c	d838f1f74	1
q838f1d1c	d838f2014	1
q838f1d1c	d838f2078	1
q83905290	d81cc59b8	1
q83905290	d81cc5a1c	1
q83905290	d81cc5a80	1
q83905290	d81cc5b16	1
q83905290	d81cc5b7a	1
q83905290	d81cc5c06	1
q8394d504	d81aa1b0a	1
q8394d504	d81aa1ba0	1
q8395cba8	d82bd9e4a	1
q8395cba8	d82bd9f08	1
q8395cba8	d82bd9f94	1
q8395cba8	d82bda002	1
q8395cba8	d82bda0d4	1
q8395cba8	d82bda156	1
q8395cba8	d82bda1a6	1
q83a31056	d81ffb9e8	1
q83a31056	d81ffbb3c	1
q83a62494	d817e581c	1
q83a62494	d817e58d0	1
q83a62494	d817e5916	1
q83a6f7b6	d81bf4174	1
q83a6f7b6	d81bf41ec	1
q83a6f7b6	d81bf4296	1
q83a6f7b6	d81bf4304	1
q83affb90	d81d3a290	1
q83b376e4	d83669fea	1
q83b376e4	d8366a062	1
q83b376e4	d8366a0b2	1
q83b376e4	d8366a102	1
q83b376e4	d8366a152	1
q83b376e4	d8366a198	1
q83b376e4	d8366a1f2	1
q83b376e4	d8366a242	1
q83b376e4	d8366a292	1
q83b376e4	d8366a314	1
q83b376e4	d8366a3aa	1
q83b376e4	d8366a3e6	1
q83b376e4	d8366a422	1
q83b376e4	d8366a472	1
q83b376e4	d8366a4b8	1
q83b376e4	d8366a4ea	1
q83b59da2	d83b59f3c	1
q83b59da2	d83b59fbe	1
q83b59da2	d83b5a036	1
q83b59da2	d83b5a090	1
q83b59da2	d83b5a0f4	1
q83b59da2	d83b5a13a	1
q83b59da2	d83b5a18a	1
q83b59da2	d83b5a1d0	1
q83b59da2	d83b5a20c	1
q83b59da2	d83b5a252	1
q83b59da2	d83b5a284	1
q83b59da2	d83b5a2de	1
q83b66782	d80ee262a	1
q83b66782	d80ee26ca	1
q83b66782	d80ee2724	1
q83b66782	d80ee27b0	1
q83b66782	d80ee281e	1
q83b66782	d80ee2864	1
q83b66782	d80ee28b4	1
q83b66782	d80ee2918	1
q83b8b2ee	d82e4ef72	1
q83b8b2ee	d82e4efe0	1
q83b8b2ee	d82e4f04e	1
q83bf4b36	d81d75aca	1
q83bf4b36	d81d75c5a	1
q83c04efa	d813a3fec	1
q83c04efa	d813a40b4	1
q83c04efa	d813a4104	1
q83c04efa	d813a41c2	1
q83c2a93e	d828efaf4	1
q83c2a93e	d828efb58	1
q83c2a93e	d828efb9e	1
q83c2a93e	d828efc02	1
q83c2a93e	d828efc52	1
q83c2a93e	d828efc98	1
q83c2a93e	d828efd06	1
q83c2a93e	d828efd56	1
q83caeaea	d811dc0c4	1
q83caeaea	d811dc146	1
q83caeaea	d811dc222	1
q83cbc938	d8327a54c	1
q83cbc938	d8327a5ce	1
q83cbc938	d8327a646	1
q83cbc938	d8327a68c	1
q83cbc938	d8327a6d2	1
q83cbc938	d8327a74a	1
q83cbc938	d8327a81c	1
q83d346a4	d812cfb3e	1
q83d346a4	d812cfc10	1
q83d346a4	d812cfc9c	1
q83deb16a	d83b9f406	1
q83deb16a	d83b9f4b0	1
q83deb16a	d83b9f596	1
q83deb16a	d83b9f62c	1
q83e3e52c	d816caa4a	1
q83e3e52c	d816cab26	1
q83e3e52c	d816cabc6	1
q83e3e52c	d816cac7a	1
q83ee4b48	d828a59b8	1
q83ee4b48	d828a5a26	1
q83ee4b48	d828a5abc	1
q83ee4b48	d828a5b34	1
q83f1df74	d82223914	1
q83f1df74	d82223978	1
q83f1df74	d82223a22	1
q83f1df74	d82223a9a	1
q83f1df74	d82223aea	1
q83f1df74	d82223b3a	1
q83f1df74	d82223b9e	1
q83f6593c	d83f65b1c	1
q83f6593c	d83f65c16	1
q83f6593c	d83f65cc0	1
q83f7e374	d81332ff4	1
q83f7e374	d81333094	1
q83f7e374	d813330ee	1
q83f8afde	d81566546	1
q83f8afde	d815665c8	1
q83f8afde	d81566618	1
q83f8afde	d8156667c	1
q83fc49be	d8192290a	1
q83fc49be	d8192296e	1
q83fc49be	d819229aa	1
q83fc49be	d81922a0e	1
q83fc49be	d81922a68	1
q83fc49be	d81922ae0	1
q83ff4a60	d817bbf1c	1
q83ff4a60	d817bbfa8	1
q83ff4a60	d817bc002	1
q83ff4a60	d817bc0a2	1
q842c0636	d812324e2	1
q842c0636	d812325d2	1
q842c0636	d812326ea	1
q842c8af2	d842c8c64	1
q842c8af2	d842c8cfa	1
q842c8af2	d842c8dd6	1
q842dcb60	d842dcd36	1
q842dcb60	d842dcd9a	1
q842dcb60	d842dce1c	1
q842dcb60	d842dce6c	1
q842dcb60	d842dcf34	1
q842dcb60	d842dcf7a	1
q842f82de	d815115be	1
q842f82de	d8151164a	1
q842f82de	d8151169a	1
q842f82de	d815116fe	1
q842f82de	d81511794	1
q842f82de	d81511816	1
q843194de	d82699f70	1
q843194de	d82699ffc	1
q843194de	d8269a0b0	1
q843194de	d8269a16e	1
q843194de	d8269a218	1
q8435886e	d82223914	1
q8435886e	d82223978	1
q8435886e	d82223a22	1
q8435886e	d82223a9a	1
q8435886e	d82223aea	1
q8435886e	d82223b3a	1
q8435886e	d82223b9e	1
q84370e1e	d811fbece	1
q84370e1e	d811fbf64	1
q84370e1e	d811fbfc8	1
q84370e1e	d811fc02c	1
q8441a2de	d817d4602	1
q8441a2de	d817d4666	1
